gridiv,name,time,QN,QH,QE,QS,hour
4,Kampong Lama,2024-03-24 20:00:00,2.488374617358836,-0.346740175928943,1.2582392387174437,1.5768755545703286,20
4,Kampong Lama,2024-03-24 21:00:00,2.3959268614174434,0.06592711180005395,0.8147094662271854,1.5152902833902075,21
4,Kampong Lama,2024-03-24 22:00:00,2.3904151994767,0.26544768099764937,0.6079011734714665,1.517066345007585,22
4,Kampong Lama,2024-03-24 23:00:00,2.384736661787118,0.3289026102101893,0.5399674303276445,1.5158666212492804,23
4,Kampong Lama,2024-03-25 00:00:00,2.362370516450132,0.31180324688525474,0.5493149153736017,1.50125235419128,0
4,Kampong Lama,2024-03-25 01:00:00,2.332695214863804,0.3228559725560203,0.5285527067344926,1.4812865355732896,1
4,Kampong Lama,2024-03-25 02:00:00,2.0118185452009847,0.30376753816880964,0.4492247315967681,1.2588262754354034,2
4,Kampong Lama,2024-03-25 03:00:00,1.5163156307533836,0.22999204740367318,0.3734278505698443,0.9128957327798588,3
4,Kampong Lama,2024-03-25 04:00:00,1.220765931793745,0.1796308257846171,0.3187866669293129,0.7223484390798163,4
4,Kampong Lama,2024-03-25 05:00:00,1.064230015528484,0.10418067097668882,0.319654537111167,0.6403948074406358,5
4,Kampong Lama,2024-03-25 06:00:00,1.6964226325847385,0.03371195704133001,0.5651440914391372,1.097566584104264,6
4,Kampong Lama,2024-03-25 07:00:00,2.3510763129737455,-0.18706643389420208,1.0205410960582348,1.5176016508096808,7
4,Kampong Lama,2024-03-25 08:00:00,2.4777382441906752,-0.24396299006079403,1.1392882967209275,1.5824129375305347,8
4,Kampong Lama,2024-03-25 09:00:00,2.6767405088599503,0.016378978945795097,0.9481050886313298,1.7122564412828467,9
4,Kampong Lama,2024-03-25 10:00:00,3.031344362632524,0.27589580329347996,0.8142683634694663,1.9411801958694923,10
4,Kampong Lama,2024-03-25 11:00:00,3.3288327346592723,0.488816176841965,0.7126205588322208,2.1273959989850937,11
4,Kampong Lama,2024-03-25 12:00:00,3.5142109086491473,0.9078544096390431,0.4076024678637751,2.198754031146393,12
4,Kampong Lama,2024-03-25 13:00:00,3.659745708883861,0.4093779734592715,1.0849144161697026,2.165453319254766,13
4,Kampong Lama,2024-03-25 14:00:00,3.642213992792506,-0.1836489668465333,1.5105620403468762,2.315300919292156,14
4,Kampong Lama,2024-03-25 15:00:00,3.4107618113588387,0.1393254963097661,1.0709810042128947,2.200455310836219,15
4,Kampong Lama,2024-03-25 16:00:00,3.1661742646347193,0.5904252060800417,0.5669738983440418,2.0087751602106607,16
4,Kampong Lama,2024-03-25 17:00:00,3.0139340305680236,0.7924222506458847,0.30874338771951493,1.9127683922026613,17
4,Kampong Lama,2024-03-25 18:00:00,2.8594908340639194,0.8297284760435346,0.21757256752826137,1.812189790492134,18
4,Kampong Lama,2024-03-25 19:00:00,2.687061131008579,0.7376646217845,0.2505539579885623,1.698842551235522,19
4,Kampong Lama,2024-03-25 20:00:00,2.5761905787309507,0.6166546029736928,0.33186125819643664,1.6276747175608222,20
4,Kampong Lama,2024-03-25 21:00:00,2.524771164031825,0.5540872827404257,0.3735396053052433,1.5971442759861603,21
